isbn13,gender,age,bukbu,dalseochild,dowon,bonly,sungseo,topic,bookname,bookurl
9791158710668,F,30,1,0,0,0,1,2,혁신의 파 :새로움을 가로막는 오래된 생각을 깨뜨리다,http://image.aladin.co.kr/product/14314/70/cover/k952532840_1.jpg
9791187154518,F,14,1,0,0,1,0,12,청춘의 발견 :가슴 뛰는 순간에 다가오는 것들,http://image.aladin.co.kr/product/11215/27/cover/k522531484_1.jpg
9791186096765,F,20,1,0,0,0,0,4,책임과 변명의 인질극 :사할린한인 문제를 둘러싼 한·러·일 3국의 외교협상,https://bookthumb-phinf.pstatic.net/cover/135/517/13551769.jpg?type=m1&udate=20180619
9788954648608,F,40,1,0,1,0,1,12,아무도 대답해주지 않은 질문들 :우리에게 필요한 페미니즘 성교육,https://image.aladin.co.kr/product/11380/15/cover/8954648606_1.jpg
9791162223864,F,40,1,0,0,0,0,8,"부부, 그 주고받은 마음의 소리",http://image.aladin.co.kr/product/14507/53/cover/k372532440_1.jpg
9791160940992,F,40,1,0,0,1,0,12,최후의 사전 편찬자들,http://image.aladin.co.kr/product/10044/20/cover/k182531095_1.jpg
9791187685173,F,40,1,0,0,1,0,4,잉여와 도구 :억압된 저널리즘의 현장 MBC를 기록하다,https://image.aladin.co.kr/product/11794/84/cover/k452531226_1.jpg
9788997715541,F,40,1,0,0,0,0,18,그게 정말이야? :세계 역사 뒤집어 보기,https://bookthumb-phinf.pstatic.net/cover/131/154/13115446.jpg?type=m1&udate=20180619
9791159133183,F,8,1,0,0,0,0,19,손자님 오시는 날 :안종완 동시,https://bookthumb-phinf.pstatic.net/cover/134/494/13449411.jpg?type=m1&udate=20180406
9791157411283,M,40,1,0,0,0,0,3,논리 짱짱 주장 팍팍,https://bookthumb-phinf.pstatic.net/cover/135/406/13540649.jpg?type=m1&udate=20180619
9791156055198,F,8,1,0,0,0,0,4,선생님이 울어요 :김남곤 동시집,https://bookthumb-phinf.pstatic.net/cover/135/602/13560213.jpg?type=m1&udate=20180526
9788994781556,F,8,1,0,0,0,0,3,(어른과 아이가 함께 읽는) 동시로 말 걸기,https://bookthumb-phinf.pstatic.net/cover/135/419/13541962.jpg?type=m1&udate=20180619
9791188522088,F,14,1,0,0,0,0,1,봄바람을 기다리며 :거페이 장편소설,http://image.aladin.co.kr/product/13821/66/cover/k862532124_1.jpg
9791158483876,F,8,1,0,0,0,0,12,고전소설과 스토리텔링,https://image.aladin.co.kr/product/14429/92/cover/k412532145_1.jpg
9791196329129,F,40,1,0,0,0,0,12,이야기를 그려드립니다 :시장과 그 너머의 삶에 관한 인터뷰,http://image.aladin.co.kr/product/14090/38/cover/k842532035_1.jpg
9791162203293,F,40,1,0,0,0,0,12,블랙리스트가 있었다 :헌법 정신과 문화의 가치를 다시 생각하다,http://image.aladin.co.kr/product/13928/31/cover/k962532628_1.jpg
9791187320180,M,40,1,0,0,0,0,9,소리 혁명 =4차 산업혁명 새로운 소리가 답이다 /Immersive sound,http://image.aladin.co.kr/product/13625/87/cover/k262532114_1.jpg
9791159312267,F,40,1,0,0,0,1,18,빈딘성으로 가는 길 :베트남전 참전용사들의 기억과 약속을 찾아서,http://image.aladin.co.kr/product/14213/24/cover/k332532437_1.jpg
9791162750322,F,8,1,0,0,0,0,17,31 :나의 간증 에세이,http://image.aladin.co.kr/product/13706/59/cover/k212532616_1.jpg
9788932917368,F,8,1,0,0,0,1,1,악마도 때론 인간일 뿐이다 :한스 라트 장편소설,http://image.aladin.co.kr/product/7092/31/cover/8932917361_1.jpg
9791188672042,F,40,1,0,0,0,0,10,박서원 시전집,http://image.aladin.co.kr/product/14221/23/cover/k942532534_1.jpg
9788972185680,F,14,1,0,0,0,0,10,이것이 한국어다 :외국인을 위한 글쓰기와 말하기,http://image.aladin.co.kr/product/13652/13/cover/897218568x_1.jpg
9788971998458,F,50,1,0,0,0,0,1,죽은 자들의 도시를 위한 교향곡 :쇼스타코비치와 레닌그라드 전투,http://image.aladin.co.kr/product/14335/25/cover/8971998458_1.jpg
9788934979531,F,40,1,0,0,0,0,16,"켄 윌버, 진실 없는 진실의 시대 :가짜뉴스 시대의 미래를 묻는다",http://image.aladin.co.kr/product/12728/89/cover/8934979534_1.jpg
9788954649940,F,40,1,0,0,0,0,1,자본주의 :유령 이야기,http://image.aladin.co.kr/product/14118/67/cover/8954649947_1.jpg
9788954438186,F,40,1,0,0,0,0,14,실재의 사막에 오신 것을 환영합니다 :9.11 테러 이후의 세계,http://image.aladin.co.kr/product/13714/5/cover/8954438180_1.jpg
9788971998489,F,40,1,0,0,0,0,16,선진국의 탄생 :한국의 서구 중심 담론과 발전의 계보학,http://image.aladin.co.kr/product/14103/87/cover/8971998482_1.jpg
9788970301211,F,40,1,0,0,0,0,10,그리스도교는 어떻게 중국을 공략했는가 :마테오 리치의 제국주의 기독교와 중국불교,http://image.aladin.co.kr/product/14215/40/cover/8970301216_1.jpg
9791162730027,F,40,1,0,1,0,0,2,이타주의자 :사피엔스에서 인공지능까지,http://image.aladin.co.kr/product/13093/9/cover/k812532031_1.jpg
9788970945934,F,8,1,1,1,0,1,15,초이틀 초승달,https://bookthumb-phinf.pstatic.net/cover/062/692/06269257.jpg?type=m1&udate=20171206
9788938701480,M,30,1,0,1,0,1,16,漢韓大字典,http://image.aladin.co.kr/product/10538/31/cover/k322530139_1.jpg
9788944984204,F,8,1,0,0,0,0,9,(문인·문학지망생·교양인을 위한) 순우리말 사전,http://image.aladin.co.kr/product/14003/12/cover/8944984204_1.jpg
9791130805436,F,8,1,0,1,0,0,3,(남북한 속담을 집대성한) 한국속담대사전,http://image.aladin.co.kr/product/6675/68/cover/k712433650_1.jpg
9788988329245,M,20,1,0,0,0,0,12,행정학용어사전 =The dictionary of public administration terms,http://image.aladin.co.kr/product/5284/93/cover/8988329244_1.jpg
9791156101697,M,40,1,0,0,0,0,2,재난안전 용어사전,http://image.aladin.co.kr/product/7106/62/cover/k492434684_1.jpg
9791188568147,F,14,1,0,0,0,0,10,(바모스!) 문법으로 배우는 스페인어 =¡Vamos! El español en gramática,http://image.aladin.co.kr/product/13726/49/cover/k872532822_1.jpg
9791162750650,F,14,1,0,0,0,0,4,"언더그라운드의 댄싱 :성공할 수밖에 없는 귀농, 행복할 수밖에 없는 귀촌",http://image.aladin.co.kr/product/13877/51/cover/k832532325_1.jpg
9791155427842,F,14,1,0,0,0,0,18,원 디바이스 :우리가 모르는 아이폰의 숨은 역사,http://image.aladin.co.kr/product/13262/73/cover/k422532694_1.jpg
9788982182280,F,30,1,0,0,0,0,18,암스테르담행 완행열차 :박찬순 소설집,http://image.aladin.co.kr/product/13817/40/cover/8982182284_1.jpg
9788901222578,M,8,1,0,0,0,0,18,나의 칼이 되어줘,http://image.aladin.co.kr/product/14001/57/cover/8901222574_1.jpg
9791187292951,M,40,1,0,0,0,0,16,길 위에서 샤우팅! 노뮤직 노트래블 =차가운 길바닥 위에서 가장 뜨거웠던 날들의 기록 /No music no travel,http://image.aladin.co.kr/product/13791/86/cover/k272532020_1.jpg
9788994606507,M,8,1,0,0,0,0,8,"활자와 근대 :1883년, 지식의 질서가 바뀌던 날",http://image.aladin.co.kr/product/13178/27/cover/8994606505_1.jpg
9788936434298,F,14,1,0,1,1,0,1,아무도 기억하지 않았다 :안재성 장편소설,http://image.aladin.co.kr/product/13680/53/cover/8936434292_1.jpg
9788970758732,F,40,1,0,0,0,0,2,나는 왜 니나 그리고르브나의 무덤을 찾아갔나 :송영 유고 소설집,http://image.aladin.co.kr/product/13852/64/cover/8970758739_1.jpg
9791196243227,F,40,1,0,0,0,0,3,꽃은 눈을 헤치고 달려온다 :계절이 머무는 순간들,https://bookthumb-phinf.pstatic.net/cover/134/580/13458004.jpg?type=m1&udate=20180619
9788936475093,F,20,1,0,1,0,1,10,방언의 발견,http://image.aladin.co.kr/product/13936/20/cover/8936475096_1.jpg
9788971998434,M,40,1,0,1,1,0,7,신해철 :in memory of 申海澈 1968-2014,http://image.aladin.co.kr/product/13828/86/cover/8971998431_1.jpg
9791188704323,F,14,1,0,0,0,0,10,과학자도 모르는 위험한 과학기술 :실험물리학자가 던지는 기술과 문명에 대한 대담하고 유쾌한 질문,http://image.aladin.co.kr/product/13909/98/cover/s312532520_1.jpg
9791188501014,M,14,1,0,1,0,1,1,"화학물질, 비밀은 위험하다",https://image.aladin.co.kr/product/12284/54/cover/k332531051_1.jpg
9791195965519,M,8,1,0,0,0,0,3,땅이 운다 :히로세 다카시「지진과 핵발전소」강의록,http://image.aladin.co.kr/product/14029/2/cover/k002532030_1.jpg
9791160943122,F,20,1,0,0,0,0,9,강한 리더라는 신화 :강한 리더가 위대한 리더라는 환상에 관하여,https://image.aladin.co.kr/product/11380/16/cover/k902531942_1.jpg
9788992825580,F,40,1,0,0,1,0,3,가능성과 한계 =지구환경과 인간의 삶을 한 눈에 /Potentialities and limitations,http://image.aladin.co.kr/product/1149/90/cover/8992825587_1.jpg
9791186710296,F,8,1,0,0,0,0,2,"그래도, 크리에이티브 :절대로 변하지 않는 모바일 게임 마케팅의 비밀",https://bookthumb-phinf.pstatic.net/cover/134/838/13483894.jpg?type=m1&udate=20180619
9791188343065,F,14,1,0,1,0,1,18,출판하는 마음 :은유 인터뷰집,http://image.aladin.co.kr/product/13850/42/cover/k902532320_1.jpg
9791188240210,M,14,1,0,1,0,0,18,부자가 된 샘의 채소 기르기,https://bookthumb-phinf.pstatic.net/cover/134/494/13449430.jpg?type=m1&udate=20180404
9791188215089,F,14,1,1,1,1,0,3,"선생님, 노동이 뭐예요? :어린이를 위한 하종강의 노동 백과",https://bookthumb-phinf.pstatic.net/cover/134/453/13445379.jpg?type=m1&udate=20180717
9788932029405,F,14,1,0,0,1,0,10,2번가에서,http://image.aladin.co.kr/product/9904/22/cover/8932029407_2.jpg
9791158583750,F,40,1,0,0,0,0,4,"아빠, 잘 좀 키워줘 봐! :육아휴직·전업주부 아빠의 동심저격 육아",http://image.aladin.co.kr/product/13356/48/cover/k732532904_1.jpg
9791188215027,F,14,1,0,0,1,1,9,마을에서 살려낸 우리말 :동무들과 즐겁게 사귀면서 나누는 말 한마디,http://image.aladin.co.kr/product/11233/57/cover/k922531581_1.jpg
9788990828781,F,40,1,0,0,0,0,15,지배당한 민주주의 :피지배자에게 전하는 민주주의 지침,http://image.aladin.co.kr/product/13210/50/cover/8990828783_1.jpg
9791187141365,F,8,1,0,0,0,0,12,이야기 종교학,http://image.aladin.co.kr/product/13650/45/cover/k252532318_1.jpg
9791160801026,F,40,1,0,1,0,0,10,판도라의 희망 :과학기술학의 참모습에 관한 에세이,http://image.aladin.co.kr/product/13660/23/cover/k182532410_1.jpg
9788998529178,M,8,1,0,0,1,1,4,250만 분의 1 :이정모의 자연사 이야기,http://image.aladin.co.kr/product/13649/73/cover/8998529173_1.jpg
9788998229528,F,40,1,0,1,0,1,1,애프터 피케티,https://image.aladin.co.kr/product/11380/17/cover/8998229528_2.jpg
9791186578469,F,40,1,0,0,0,0,16,(함께 떠나는) 문학관 여행 :내 인생에 잊지 못할 감성 문학관 38곳 이야기,http://image.aladin.co.kr/product/12728/64/cover/k132532371_1.jpg
9791188096565,M,40,1,0,0,0,0,10,푸틴 :권력의 논리,http://image.aladin.co.kr/product/13673/26/cover/k302532416_1.jpg
9788972758655,F,14,1,0,0,1,0,10,영웅들의 꿈,http://image.aladin.co.kr/product/13401/25/cover/8972758655_1.jpg
9791186104835,F,40,1,0,0,0,0,16,어느 날의 소묘 :채재현 시집,http://image.aladin.co.kr/product/13559/3/cover/k412532019_1.jpg
9791196189747,F,40,1,0,0,0,0,19,브라질에서 분필을 들다,http://image.aladin.co.kr/product/13356/41/cover/k772532904_1.jpg
9788959726097,F,30,1,0,0,0,0,17,보보의 리더십 =Leadership of Bobos,http://image.aladin.co.kr/product/13363/81/cover/8959726095_1.jpg
9791185860404,M,40,1,0,0,0,0,4,라테파파 :KBS 김한별 아나운서의 육아대디 성장기,https://bookthumb-phinf.pstatic.net/cover/132/709/13270965.jpg?type=m1&udate=20180417
9788993409239,F,40,1,0,0,0,0,15,대통령이 다스리는 나라 총리가 다스리는 나라 :청소년을 위한 정치의 역사,https://bookthumb-phinf.pstatic.net/cover/133/176/13317659.jpg?type=m1&udate=20180306
9791185591650,F,40,1,0,0,0,0,1,당신의 산타아나스는 무엇입니까,https://bookthumb-phinf.pstatic.net/cover/133/172/13317286.jpg?type=m1&udate=20180213
9788936464455,F,40,1,0,0,0,0,10,노리스 씨 기차를 갈아타다,http://image.aladin.co.kr/product/6896/54/cover/8936464450_1.jpg
9791186972328,F,8,1,0,0,0,0,10,"낭만적인 프랑스 뮈제 산책 :뮈제, 그 아름다운 상상 속 예술의 공간으로",http://image.aladin.co.kr/product/13085/60/cover/k082532695_1.jpg
9791187789130,F,40,1,0,0,0,0,16,"극장, 정치를 꿈꾸다 :식민지, 전쟁, 분단시대의 극장예술",http://image.aladin.co.kr/product/12902/1/cover/k092532388_1.jpg
9788983926890,F,40,1,0,0,0,0,1,고담의 신,http://image.aladin.co.kr/product/13377/53/cover/8983926899_1.jpg
9788956698861,F,20,1,0,0,1,0,1,할아버지 꽃수레 :임승수 소년소설집,https://bookthumb-phinf.pstatic.net/cover/132/195/13219531.jpg?type=m1&udate=20180207
9791196084837,F,14,1,0,0,1,0,17,토끼 쌤의 야외 수업,https://bookthumb-phinf.pstatic.net/cover/132/874/13287452.jpg?type=m1&udate=20180221
9791188283354,F,14,1,0,1,0,1,18,차오프라야강이 보내 준 선물,https://bookthumb-phinf.pstatic.net/cover/133/781/13378199.jpg?type=m1&udate=20180315
9788985512862,F,8,1,0,0,0,0,13,"정의야, 강물처럼 흘러라 :한평생 불의에 맞서 싸운 지학순 주교 이야기",https://bookthumb-phinf.pstatic.net/cover/134/143/13414373.jpg?type=m1&udate=20180325
9788932114965,F,40,1,0,0,0,0,5,우리 친구 예수님이 태어나셨어요!,https://bookthumb-phinf.pstatic.net/cover/128/465/12846538.jpg?type=m1&udate=20171207
9791160401219,M,8,1,1,0,1,0,19,"어서 와, 여기는 꾸룩새 연구소야 :새박사 다미의 부엉이 펠릿 탐구생활",https://bookthumb-phinf.pstatic.net/cover/133/290/13329094.jpg?type=m1&udate=20180301
9788964963609,M,30,1,1,0,1,1,12,"얘들아, 세상은 거대한 예술 창고란다 :시인 신현림이 딸과 함께 떠난 창의력 세계 여행",https://bookthumb-phinf.pstatic.net/cover/132/403/13240335.jpg?type=m1&udate=20180124
9788998751289,M,50,1,0,0,0,0,17,선아,http://image.aladin.co.kr/product/13330/29/cover/8998751283_1.jpg
9791156760917,F,40,1,1,0,1,0,3,보리 나가신다 :송명원 동시집,https://bookthumb-phinf.pstatic.net/cover/133/309/13330952.jpg?type=m1&udate=20180314
9788985677738,F,40,1,0,0,0,0,19,꽁꽁 활활 :이림 창작 동화집,https://bookthumb-phinf.pstatic.net/cover/132/207/13220789.jpg?type=m1&udate=20180123
9788958001928,F,14,1,0,0,1,0,17,기러기 가족 :김견 동시집,https://bookthumb-phinf.pstatic.net/cover/132/417/13241736.jpg?type=m1&udate=20180303
9791157071470,F,8,1,0,0,0,0,11,동북공정 이후 중국의 고구려사 연구 동향 :분석과 비판 2007~2015,http://image.aladin.co.kr/product/13275/51/cover/k142532703_1.jpg
9788964271735,F,40,1,0,0,0,0,13,포플리즘 시대의 바람소리 :김연식 제27시집,http://image.aladin.co.kr/product/12842/66/cover/8964271734_1.jpg
9788991733473,M,40,1,0,0,0,0,18,사무치는 그리움을 :정광지 제4시집,https://image.aladin.co.kr/product/12355/10/cover/8991733476_1.jpg
9788993205848,F,14,1,0,0,0,0,12,사랑의 동심원 :황소지 수필선집,https://image.aladin.co.kr/product/11563/46/cover/8993205841_2.jpg
9791188378326,F,8,1,0,0,0,0,8,빛깔이 있는 수업 만들기 :수업지수를 높이는 수업디자인 이야기,http://image.aladin.co.kr/product/12650/16/cover/k382532178_1.jpg
9791188378333,F,20,1,0,0,0,0,8,내 마음 읽어주는 책 친구 :교사·청소년을 위한 본격 독서 길잡이,http://image.aladin.co.kr/product/12649/96/cover/k802532077_1.jpg
9788974431136,F,40,1,0,0,1,0,5,보도지침 :1986 그리고 2016,https://image.aladin.co.kr/product/12486/72/cover/8974431130_1.jpg
9791155425800,M,8,1,0,1,0,0,18,운명을 다듬다 :공간 선택으로 운명을 바꾼 풍수 이야기,https://bookthumb-phinf.pstatic.net/cover/113/064/11306400.jpg?type=m1&udate=20171111
9788968174797,F,8,1,0,0,0,0,10,마나스 :중앙아시아 유목민족의 구비 서사시,http://image.aladin.co.kr/product/10672/30/cover/8968174792_1.jpg
9788968175398,F,40,1,0,0,0,0,6,윌랜드 :탈바꿈: 미국 이야기,https://image.aladin.co.kr/product/11786/2/cover/896817539x_1.jpg
9788968175503,F,40,1,0,0,0,0,10,세기아의 고백,https://image.aladin.co.kr/product/12027/78/cover/8968175500_1.jpg
9788968174537,F,40,1,0,0,0,0,1,불완전한 정원 :프랑스 인본주의(humanisme) 사상 =Le jardin imparfait : la pensée humaniste en France,http://image.aladin.co.kr/product/10310/45/cover/8968174539_1.jpg
9788991733503,F,14,1,0,0,0,0,4,태양의 소리 :이은혜 에세이,https://image.aladin.co.kr/product/12455/51/cover/8991733506_1.jpg
9788977877344,F,14,1,0,0,0,0,10,가보지 않은 길 :조태영 수필집,http://image.aladin.co.kr/product/11964/45/cover/8977877342_1.jpg
9788991733466,F,40,1,0,0,0,0,13,패랭이꽃 :강심원 시집,https://image.aladin.co.kr/product/12224/24/cover/8991733468_1.jpg
9791159050961,F,40,1,0,0,1,0,9,노래는 저 혼자 울고 있고 :최무영 유고 시집,http://image.aladin.co.kr/product/9002/84/cover/k412535806_1.jpg
9791186000564,F,8,1,0,1,1,1,11,거실의 사자 :고양이는 어떻게 인간을 길들이고 세계를 정복했을까,http://image.aladin.co.kr/product/13095/37/cover/k112532092_1.jpg
9788983718488,F,30,1,0,0,1,0,5,지구의 절반 :생명의 터전을 지키기 위한 제안,http://image.aladin.co.kr/product/10044/20/cover/898371848x_1.jpg
9788977284470,M,40,1,0,0,0,0,10,맑스를 넘어선 맑스,http://image.aladin.co.kr/product/1742/98/cover/8977284473_1.jpg
9791185093666,F,40,1,0,0,0,0,3,"열네 살, 힘들다",https://bookthumb-phinf.pstatic.net/cover/130/093/13009300.jpg?type=m1&udate=20180105
9791186809471,F,40,1,0,0,0,0,10,부러진 코를 위한 발라드,https://bookthumb-phinf.pstatic.net/cover/128/463/12846322.jpg?type=m1&udate=20180113
9791159252990,M,8,1,0,1,1,0,1,제우스는 죽었다 :그리스로마 신화 파격적으로 읽기,https://image.aladin.co.kr/product/10044/22/cover/k622532764_1.jpg
9788989968962,F,40,1,0,0,0,0,15,(여행 중) 민주주의가 말을 걸다 :그리스·영국·독일의 역사 속 유적을 통해 배우는 민주주의,http://image.aladin.co.kr/product/12687/49/cover/8989968968_1.jpg
9788965962434,F,30,1,0,1,0,0,10,문명은 부산물이다 :문명의 시원을 둘러싼 해묵은 관점을 변화시킬 경이로운 발상,http://image.aladin.co.kr/product/12627/38/cover/8965962439_1.jpg
9788979292596,F,20,1,0,0,0,1,17,(그림 그리는) 건축가의 서울 산책,https://image.aladin.co.kr/product/12248/13/cover/8979292597_1.jpg
9791130812489,M,40,1,0,0,0,0,1,토끼전 2020 :박덕규 장편소설,http://image.aladin.co.kr/product/12784/94/cover/k512532884_1.jpg
9788998937737,F,40,1,0,0,0,0,15,망각의 유산,http://image.aladin.co.kr/product/12908/82/cover/8998937735_1.jpg
9788998937638,F,50,1,0,0,0,0,1,모두의 내력 :오선영 소설집,http://image.aladin.co.kr/product/12735/76/cover/8998937638_1.jpg
